PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
5.040340624810034,1.1724446546948435,0.23792035423978028,-0.19761133252786775,-0.0819086845956065,-1.088205213011265,0.39190295312657963,0.3359863028652101,-0.5934501890542007,0.28686447869208637,0.7296012236799957,0.7181040389500123,0.09336290147578902,-0.24770278691717268,-0.5005059464063701,1.0037397391656282,0.6332875174267839,-0.7896375780995469,-0.17922041172406314,-1.6047816526352083,-0.3492924321131955,0.8917384729309065,-1.284116637213355,-0.37922816430573014,-0.23579259887911266,0.1726547243564271,0.13162884782749254,0.00823976662303021,-0.07328873306850717,-0.25451489415371903,-0.23112200417444856,0.36433026959392295,0.286983546068416,-0.2615821804766453,0.08167842504221602,0.28746764872746616,-0.22694039986504316,-0.43962224865694455,0.17046270237875313,0.43008703062901654,0.6347298089711392,-0.054175333480553235,-1.0490893889035668,0.3673882244100924,0.33052807995937444,0.6163154259944648,0.41211388746345246,0.007000777144531261,-0.9344956473894909,0.6163601079414367,-0.7525183940835732,0.1078383286267414,-0.7734645844283765,0.597911507951879,-0.2935684395928707,0.8822688526465756,-0.6078925374704495,-0.6026076216199128,-0.5187869825750181,-0.4430461697782906,0.04537753132686262,0.22206590281561758,0.4921568485350589,-0.896394467872142,-0.08111902268249832,-0.04957447371419758,0.11628325637842599,-0.4889972956535044,-0.5090885638812075,-0.2870818663174151,-0.6704084772825998,-0.6733467240237965,-0.5047499808940689,0.6105930271383866,0.27044597300070705,-0.5542261288749224,-0.5513196052634729,-0.10188799455853866,-0.06679575351350302,-0.2476336191731157,-0.004720445195955269,-0.5049903449824252,0.20792485486977563,0.4016891777677339,0.0759443474955455,-0.07716161502541993,0.10481141170694169,-0.13679456708523655,-0.34835825350664656,0.10338570222961765,-0.10380477373566614,0.1429642586170068,0.07576088620803716,-0.40639492318445253,-0.08729364989423459,0.6765252473041471,0.30103998389818754,-0.29639574767895,0.0817125264952767,0.04405932156995067
3.6941041677166275,0.8655825446667357,0.2926468609189374,0.1572606282457499,0.18737997001711745,-1.077027646430046,-0.723891211523361,-0.6317808565101465,-0.23524743173904997,-0.7808868589391104,-0.4651628083553372,0.3562776666391848,-0.09787752424428639,-1.1215432523209812,1.049096537141155,-0.18845181535812996,0.6849381768675437,0.12975980238666412,-0.1276607750688124,-0.5323548634500105,0.15723006135910395,-0.47368098641298373,0.11798266617033959,0.7734604498658192,1.2961611678714933,-0.1066995964447253,-0.27511990137542014,-1.9009237722769465,-0.00914835274371206,0.694522061937506,-0.09154459160087464,-1.182476688398059,-1.273370212577781,-0.17587835635167864,0.14393740970410393,-1.2665794616574078,0.06095705913499896,-0.08736012700999231,-0.24698060756412804,-1.0809501620959987,0.176982498441284,-0.05541616994575081,0.2510287311710215,-0.26249528355931906,0.22820843266736096,-0.05090557434249683,-0.0033466633188531172,0.7777892731937768,-0.19784305472199948,1.2366332250101186,-0.6037992173967583,0.37598605656719,0.33555164570960405,-0.7609229356066761,0.2245371619104387,-0.00888511223574769,0.03854757586997651,-0.31426840412490065,-0.4190939885800881,0.0927177025170983,-0.5103459287169593,-0.6110748307835633,-0.0342984083534905,0.6960702001785689,0.3138403226193959,-0.0077795795057792995,-0.6938752580725427,-0.21739190738109967,-0.7481214099334696,-0.11258454158992391,-0.28226168178115063,0.35098862760022465,0.29748359764804017,-0.4897982937768202,-0.4367332242502284,-0.21638521220128418,0.20102008902134919,0.537438496672839,0.515775998444328,0.2726162789894894,0.044504448024138034,-0.1443768215856893,-0.2932600464677271,0.3622546080562949,-0.03858500539790978,0.6748324644543904,-0.48736381583425314,0.36288709133426106,-0.4559575972065655,-0.22317213137015393,0.6063750778426819,-0.7652838078206698,0.45008904125503457,-0.09987588549680064,-0.17109509400933023,0.29325480280926064,-0.34609120002801086,-0.4042126734807934,-0.23218475547000933,-0.03940637234579311
5.966110889889902,1.1587868572023807,1.5232341464451584,-0.49757767735408953,-0.2574544815566597,-0.9547762642108076,-1.1710897895713057,-0.10272828313047758,0.1597448929734939,0.9892018896986217,1.0560051700692639,-1.0026549091752774,-1.3678425044417455,0.4281660429249954,-0.5494560415245374,-1.5155020989898818,0.567486257929128,-0.09402268028846934,0.7912892651891753,0.6664984035306432,1.2995698041296615,-0.10364777374413948,-1.8000903804676145,-0.04752214341197696,-0.3782863897505515,0.7702455977302137,0.5874457969610176,-0.6591573513753106,0.120995057127934,-0.9086129577580107,0.13858262962422743,-1.1028311863650295,0.5638200415956949,0.23315655570893185,-0.17696213338312533,1.5846426700585619,0.04122519164241574,0.5998539664642506,-0.4176004386796377,-1.0236589213006848,0.8291338180425116,0.6845161877531806,0.5529100097423424,0.03957979556023025,-0.9022582764433376,-0.17634174508860806,0.06508800313090424,-0.02528531958385478,-0.17910920488899273,0.10483278175874655,-0.16860387838881913,-0.557795088952845,0.3023135370458976,-0.98860896038701,0.07161517945161106,0.6211871832126818,0.7789504710261561,0.3697055465190268,-0.26940799997757764,-0.014203582714523719,0.31963978448085184,0.26700317169005144,-0.6382404065554629,0.2798385641232921,-0.6864205524274504,0.10369608140981168,-1.3031314312938491,-0.17648995322825606,-0.19287204240990002,-0.15688834868569743,0.03973686772822698,1.537649688259679,0.4777105466455623,0.04006279013921483,-0.03382800644423946,0.24368272996538834,0.5638282245598372,0.03350850931080838,0.3172633783474282,0.2911464622275106,-0.037278115937697975,0.24486726267862616,0.042163238318250265,-0.6399546389099221,0.8189145620531325,0.48572258002942204,0.010314199767192481,0.21004946676536293,0.15733736249570474,0.036693365076515654,-0.009101243908581646,-0.25059876447806,0.20337134892815348,-0.08717649306842952,0.14845778138029178,0.07435063361267855,0.35760681196916316,0.5225686056919272,-0.20837494706451293,0.1368607568290111
5.68823359447775,1.9237533066752766,0.470451646837094,-1.5840801871472099,-0.16530523095896804,-1.1985722920071642,0.1299054645482765,-0.2506425419830334,-1.0119000674844139,-0.9828024250085419,-0.6693052085397729,-1.4456821607656212,-0.11481446162323536,-1.042840597366997,0.5844427436295582,1.14200149042594,0.28347259892462523,0.3665346534089089,-1.6868903619352358,-1.3556272681778614,-1.0723854917716804,1.7473019385074733,-1.4123129877992173,-1.003614512794851,-0.526150253010443,-0.11283726206989426,-1.1580902607622774,-0.9631356739400123,0.4345356254375264,-0.6071025864315277,-0.10659633104116187,-1.6146395952750485,0.11117232465921187,-0.9376123277610867,0.12010405458989631,-0.41575157221318226,-0.3262924474025135,-0.06548663345963286,-0.04115817030533906,0.12349497290722684,-0.04061793919982981,0.40038424435022135,-0.15210100567263427,-0.6139261325038303,-0.9400053241844081,0.1615364019266579,0.2977311624112782,1.128033525240325,-0.8376890254044148,0.3982894131898678,-0.31426316666785625,-0.3287453857555739,0.8907020767346028,-0.024678253072046193,-0.012122666966365207,0.6927013219037373,-0.4623820892915398,-0.37850810802996454,0.1770830683683123,1.0713943340384053,0.2950124875737605,-0.22360626801249375,0.5195571998991212,0.015989282365145165,0.21498306063026315,-0.3421321490927737,0.01563542203479635,-0.39751814342924846,0.9762357121657245,-0.6374829991194116,-0.5419429887419044,0.2789553320163032,0.35962624752140865,0.34388307640741633,0.10824537985564368,-0.25894548830420605,-0.18392857061975892,-0.49771457515076395,-0.33816265657556216,0.2711758052741918,0.28881926398183894,-0.13812242812864906,-0.323717960515879,0.08783893110054818,0.15387127540221865,-0.11272636144610279,0.7373007449512403,0.5553121845569655,0.6334539855943327,-0.31485479022059604,0.18427588794528327,0.6570381556794375,0.7936687012656451,-0.09597056721909288,0.1783598250821355,-0.14992430662807446,0.10564098966966624,0.2976272181078483,-0.30978063036639836,0.1369816932063062
3.2265539198300117,2.336087516386972,1.0886494708136372,-0.15247467298273173,-1.5310062002422538,0.4122355786968567,-0.34738336635310263,0.021432060273294112,0.5950240284800137,-0.7161833230920236,1.000592716501924,-0.4842554302064759,0.6181411571329762,1.395435820798435,1.4738625737090512,0.3566499303846448,-0.2424346540354105,0.0574820118659499,0.623769225981639,-1.0803942352670868,-0.026000438548186226,-0.08973062583815203,-0.17955155802503203,-0.74875205796971,-0.8382183020321666,0.46140218727970966,0.038408675230158305,0.25426398725864396,0.7857868840951551,0.44079180344289165,-0.4150766685525628,0.42780549974532206,-0.14570187419187103,0.3319764434272645,-1.051500446188335,0.22848975774173577,0.30191360212941215,0.4723559966313595,0.26161010084473113,-0.19221121110898962,0.833675405222908,0.44633623586840493,-0.43909681888777435,-0.48555631843101793,-0.07419747561399054,0.6919198807647419,0.023691459756387697,-0.5464354114263161,0.575916061099707,0.16505579247519636,0.20361470804954693,-0.23903680040990113,0.19330672403918947,0.7310211836213588,0.5507911879070142,-0.17617476400327492,0.7970770281615671,-0.13080098003261892,0.23347196935042536,-0.49094219227936114,-1.1007120702357074,-0.37024417534046106,0.6071154181561924,-0.863783875444454,0.5508425056231532,-1.1662067377519771,0.40807003116709517,0.31650967483820774,-0.07646205406553801,-0.05247818183366324,-0.634624498950798,0.2802481246428737,0.35074035577631923,0.17998517871064823,0.5753676421195315,-0.6503433173923152,0.17788588380935488,-0.19048975382895547,0.5720891769777635,0.5954870036289419,-0.02739571693402698,0.10709024705706982,0.025479941828745165,-0.5080401207910968,-0.34650487296105964,-0.43064789469014353,-0.37583128778504615,0.11014506799024722,0.0914309194836673,0.49514692347145983,0.9859945016208644,-0.25959852464163147,0.17360983903700308,0.19849567317446382,0.04111983671277164,0.2167233505617413,-0.26642770646202024,-0.2109458776656634,0.6132389429313969,0.3058661559012263
0.3404481206997358,3.2455431651255138,1.4218849827997806,-1.1014311434578887,-3.2879395558054543,1.9471797616533362,1.1528116189538438,-0.14067380990533737,0.9851831013977596,0.14402458304805443,0.05857750481855227,0.6703233209073832,-0.5345930253736163,0.7232417943102052,1.0742928438183164,-0.09927081141793088,-0.7064664558258508,0.01127152542081619,-0.6287460239450315,0.2647980729631626,-0.27570008309816074,0.010283584525506399,-0.8050155439056801,0.2782443211907008,0.2668462937699292,-0.6165174482331449,0.3923475382728399,-0.7856709270896637,-0.37057758928903267,0.8236029596409694,-0.3306573723284809,-0.38585319462902967,0.42806266929399783,-0.11912620568580841,0.4440462456457499,0.12549447799359426,0.2234814613475486,-0.6977225888287878,0.2708694601072931,-0.46100320150991647,0.8558366142926676,-0.7604951612559526,-0.21380613800576678,-0.8007222149013542,1.0952288929676781,0.03631734530098429,-0.048614642584283746,-0.1754439281458939,0.7210486799994812,0.6294922157807822,-0.2834873385941306,0.13721140787693434,1.3670485780639468,-0.9080562031220374,0.33517423675985936,0.006158956727070977,-0.3336658481560411,-0.09129571103590325,0.2074327822499227,-0.1969541878964436,1.0872743997682297,-0.24470096493832955,-0.39813653795627607,0.5457013734473559,0.40274299134208963,0.5090377131908032,0.18558432944731112,-0.4768667730023482,0.15332195346038313,-0.3669473451333941,-0.6567493795031693,0.9314607391660508,-0.3641982395667459,-0.6082306406339641,0.029603584714976882,-0.04520001559035502,-0.028734625013124085,0.24331935598613266,0.23941548715760566,-0.7116975838972663,-0.482919058386797,0.2969889209814866,-0.473389430351307,0.5228829793634998,-0.006284797695683528,0.03479891487263414,-0.6605838439751655,0.23913469215055666,-0.006797259789613163,0.10951519602740953,-0.17488498992484805,0.6419641444266123,-0.4212792420178506,0.47115178907448435,-0.3472698638600617,0.8017642312069735,0.10205131486939413,0.04000242467922013,-0.039712830732299385,-0.19565308422077288
-3.7002787460993,4.569705763236569,1.7020832001342447,-1.1124958023916316,-2.661595646148997,4.3161560815698605,0.6415658044414504,-0.0030656986905551447,-0.36374146994386525,-0.17869590037679633,1.0082448922137999,0.23968749665803338,-1.515062805359096,1.2008323350404264,1.2853369855276493,-0.2055855038103279,-0.5833276462294535,-0.1410793398632531,-0.02684972675089191,-0.6618057348582294,-0.3148137000206864,-0.39994390686692594,-0.010845082132648731,0.8532095257010073,0.17704512237416123,-0.8782458914025818,-0.5022088009345205,-0.062180287706114834,-0.2670862848377575,-0.1059978694396967,1.4207221760037747,1.2510296714645455,-0.2810688249839848,-0.1512664692225999,1.0973474191795025,-0.2534549357888173,0.7019291552331768,1.1020552020275367,0.5013982038165135,-0.6783356725127937,-0.1345699980570684,-0.4106012171338545,0.6111524981205383,0.3624260999338177,-0.6822969088403711,-0.0924844104160675,0.21136757254989283,-0.48408757531905017,0.9439609914561953,-0.05489249411229147,0.05546649787205693,0.13296123442261806,-1.2771555311158176,1.1494739013408433,-0.8148492424677649,0.30319225028257396,0.9107399186953085,1.0548047227521997,-0.3843405130669885,1.6866938873794013,-0.7046113042587535,0.44647414455370465,-0.5003901530095877,-0.6347385857131803,0.9017452244950661,-0.8551256983064524,0.32842318220885036,-0.522506417956691,-0.7393700679178574,-0.33985814579961887,-0.2455252176916647,-0.39931685100431796,0.4693874030672197,-0.02808061042588521,-0.8764437991175368,-0.1725252910200048,0.6869810356817301,-0.24898403524277077,0.32836878626420346,0.7072000759331096,0.20411822449778808,0.6427172140594651,-0.1595981798415489,0.3559705073571879,-0.025886356361215238,-0.17168598836338933,-0.31855368527805566,-0.39656411149172743,0.07671528200382381,-0.08492049081777607,0.8235724067034174,-0.03683388727116409,-0.41140177083079893,0.42432606691634606,-0.36636197593480063,-0.32940531951289365,0.15726161666045116,-0.14832547225406867,0.031250632769870924,-0.15056508875430777
-6.040206683402857,4.765618198687468,0.9837772130310624,-0.45879597777568537,-1.0317227543056964,2.6073521909625077,0.6306663242884655,0.13600494228377824,-1.707194097011993,0.5040246857461655,0.7509136919683723,0.13129013224570957,0.2725622023087835,0.043947200754637095,-0.27060899361331636,0.16561085219446053,-0.7692697265749674,-0.5930626173617353,-0.5038554080519941,0.4782579784758416,0.29709036230003105,0.14387623302979813,0.27892674698442593,0.28782436796638244,1.4114900789487488,-0.5881200291210052,-0.1687068977166617,0.11393371175374868,0.07254311509514472,-0.5064466501318378,2.108694606467779,-0.4775378598949205,0.5627830936363543,0.8832790462398666,0.4353290059371084,0.5288327502830392,-0.9201233039877545,-0.031093476331744165,0.7691175909147588,-0.11179621416048656,0.9429422288304795,-0.35590312575911887,-0.19971867573977858,-0.3044180528722438,-0.4803911424019838,0.5404076658699253,-0.7734618099778126,0.5581646573216229,0.3472868540716964,-1.2883355677215602,0.395840182419703,-1.0826329113388287,-0.6902953932677877,-0.06795268896774255,-0.24034858833534883,1.324453943757813,-0.032247509160610775,0.1823529272195563,-0.9075427825944464,0.6677410138051282,0.09790187579385501,0.3694042007298217,-0.4102452854289475,0.6119018138333703,0.9772593227838742,0.42160247020846,-0.4126404186841754,-0.043639949044561074,-0.12105534649497925,-0.22498409884171222,0.05489503349429938,-0.6739537463176811,0.09714352986873116,-0.25221785973479377,0.9165601260064773,0.20608219616659879,0.3835470001696188,-0.8777040923357701,0.7800109353427387,-0.598825695332006,-0.07200813142951645,0.13344579985535496,0.07751417261501244,0.29432320215241775,0.21372272657908387,0.40999906831534816,0.025229624724448018,0.737488024318262,-0.4883683339231382,-0.2349736533315805,1.1763033015871014,0.05434518998603939,-0.8902989969429282,-0.5485278378077102,0.9301575040003951,-0.5258667305239009,-0.24033821685369405,-0.567498641795388,-0.13586551521819293,-0.09999812223699704
-6.6078235515540715,6.07402115506689,0.9034362895689944,-0.1639388249442144,-0.8248666188144403,3.2305433417987275,0.8580824687820896,0.20507773626114836,-3.1823566673531962,0.22347871179046302,-0.4598491308894411,0.19519498235267463,0.6865943810119471,-0.06284641323021373,0.27281871952006914,0.10915470131961043,0.2937320766751521,0.5477076095637186,0.5185945876127258,-0.3543384081883372,0.46435944712343347,1.2302466513697368,-0.7426683354738606,-0.4578179003932045,-0.6946172146345517,-0.6313416163941958,-0.3071039956210448,-0.2979891385403573,-0.9629183162908828,0.004155620469085438,-0.21324036379122122,0.019514459609584693,-0.7396961481504813,0.12222078540614546,0.048186777852421446,-1.1994582801443074,0.8217491533643826,0.4433931255544462,-1.5764264888382633,-0.7447265298389577,-0.3090107705057987,1.4880727054156135,0.11954948132329261,0.6011165660520497,-0.2780839112851578,0.5764494522216961,-0.523917318867627,-0.35276665420168735,0.4997233201506498,0.14914001829358284,-0.9183546983136067,-0.1584786150569374,-1.0536979253048218,-0.2837947834980155,0.8668060999960648,0.9293928154910075,0.9255308898066792,-0.3057812342535883,-0.16434856510727322,-0.22758062372358626,-0.14396723810212325,0.6057925192461396,-0.27276216564230876,0.25599327280355955,-0.09138046662257582,-0.07184923382644665,1.2766901565310909,1.474538448897344,0.31710720890837746,-0.45779448293431324,-0.07701573209577689,0.5262888101183575,-0.6751032242455878,-0.5260726743015239,0.02283511542314901,1.0728196056396748,-0.24951037341532345,-0.3178347742009527,-0.7766441256381171,-0.10621863159207415,0.2746142757099628,-1.4967469678609258,-0.2770525136155241,-0.08576110212343983,0.5999466317821978,-0.16971390451525767,0.6104775103697796,-0.0054691282971674905,0.06096478913026264,0.9016745478076954,0.2768950202426717,-0.3127151135126607,-0.12062027826218734,0.19876530142625537,-0.1784618002664719,0.34237248556773225,-0.00417580086572031,0.14245893052488628,0.25777443152494617,-0.0773150689927854
-6.695566402845767,5.326018492205857,1.1193471290949264,-0.9353051082148531,-0.5037934674349217,1.4984505873215248,0.1355241407944253,0.4638092004569228,-1.1615219712276792,0.20186423733450298,-0.44934387975557943,-0.616045358664508,-0.44149184418664217,-0.1415385538064988,0.36601432295672764,-0.21540485137530752,-0.6978412695087594,0.48372843551728734,0.10495438531667918,-0.23554730934221701,0.16214410081356134,-0.3490041326225113,1.010205793472264,-0.26605365301319517,-0.3749161859354192,0.04866973321578221,0.5343633617740778,0.4543600942647675,0.8087825161977943,0.614302574502281,-0.45043794457794517,0.3481486089977731,0.21336290014955023,0.08870729267723566,-0.15299034876985812,-0.5021534904817734,-0.06860823451554292,-0.7792238865551576,-0.042708913247194176,0.44792686004403126,0.07762050092609579,-0.13932979907682083,-0.2127139847712745,0.45202630522344867,0.29955586513431803,-0.2720107639145377,-0.24793579401500898,-1.0722065690129317,-0.17178202195651474,0.03971936468870773,-0.36913834085101077,-0.253824964398536,0.5014390131461108,0.09515764651528062,0.8745555676535066,0.08327922074714036,-0.12091791386104474,-0.4847606627721639,-0.33735115548796313,-0.9031476844384901,0.7670550490626807,-0.16553530626236615,0.7799511173638114,-0.39873399781200075,0.04488662612946797,-0.8135445543228931,0.7508193314472074,-0.1501073527794428,-0.2126052732942132,-0.2331232228747141,-0.07420870778353829,0.6047904713456078,0.36011655954430105,0.2713178882507524,-0.7716694495159422,0.15177353633082724,0.11337287069754069,-0.6734131963873413,0.3807477442879182,-0.8122311713618889,0.7500330395197129,0.013590261400326452,1.308489258421922,0.0797255909146358,-0.2913608031575256,-0.15682684266770058,-0.8735210773761937,0.7713040722549444,0.12351221071582824,1.1021552851506042,0.00137245336913653,-0.11475896072643081,-0.09570051681668817,-0.48370339658902367,0.29537666890021924,-0.053938871714797054,-0.23146789283750863,0.08073825901047572,0.18163449296119624,0.22271264775182528
